datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
-267	6.722573	0	8.3461548	61.625115	10.126696	315.66708	0.00074127498
-266	5.733198	0	7.2883545	148.31247	8.1730632	283.65918	0.00019836835
-265	4.9595764	0	8.1463257	153.34189	8.5693974	290.68524	6.1828238e-05
-264	4.8689932	0	7.9977661	129.55836	8.9653937	297.22076	8.210526e-05
-263	2.9875701	0	7.5728088	158.70802	7.6320523	285.72467	3.2759084e-05
-262	5.0326902	0	7.2710205	193.40893	6.5684952	268.92117	0
-261	3.3069782	0	7.0655762	196.33264	5.9197714	274.31317	0
-260	6.8475844	0	8.5862366	39.342325	9.7386765	333.36826	0.00058263238
-259	9.6125272	0	7.9898926	120.84686	9.1069244	306.53488	0.00064668636
-258	6.4149852	0	8.3901611	160.5581	8.9263067	299.34036	5.9171096e-05
-257	5.5500309	0	8.2225586	168.93478	8.705208	292.2832	0.0001398494
-256	5.1343693	0	7.4153381	161.81519	8.1839021	286.36676	0.00024931465
-255	6.1361618	0	8.4981628	166.88751	8.2115254	289.72299	0.00023859556
-254	5.8493521	0	8.799707	137.67619	9.448888	303.51587	0.00025232905
-253	4.6701692	0	8.5471741	135.08861	8.691377	307.96829	0.00013292241
-252	2.5247305	0	8.4806152	182.99548	9.0290112	290.41922	9.8867115e-05
-251	8.979364	0	7.6651245	85.812193	8.8378675	307.08691	0.00021258974
-250	9.2552091	0	8.770105	112.90226	8.4831514	321.01837	6.2586165e-05
-249	6.1406323	0	8.4657227	185.12939	6.61638	295.90936	2.2824338e-05
-248	6.1393398	0	8.1691528	209.27137	6.8422691	269.90903	3.4771592e-05
-247	7.6523266	0	8.091272	202.31024	6.2973069	278.78256	1.9887221e-05
-246	8.8932793	0	10.217615	139.52202	9.1074595	313.8494	0.00015227255
-245	7.6670604	0	10.662622	133.22602	9.4364018	322.11121	8.7709086e-05
-244	3.0368964	0	11.19964	211.94982	9.8394632	324.07336	0
-243	3.6241832	0	11.591455	177.68883	10.274663	317.35291	4.6847442e-05
-242	5.4299286	0	10.165033	174.26705	9.0264528	307.39011	1.9817877e-05
-241	3.7471514	0	7.3683105	203.5776	6.2473919	291.65756	3.9309986e-05
-240	3.0442655	0	7.6411682	197.31668	5.7772371	303.20599	5.9483073e-05
-239	5.8520186	0	7.8090454	179.4963	8.8986476	301.47852	0.00059878923
-238	4.4569588	0	7.6009155	226.58155	7.5728219	295.5311	1.2082187e-05
-237	4.4864376	0	6.6412903	106.74266	7.0787735	310.7178	0.00030185313
-236	4.9635907	0	7.2838989	52.925606	9.1937925	327.30939	0.00035918386
-235	5.8576505	0	7.3749023	257.50988	7.4848083	278.42004	8.2850503e-05
-234	4.2807131	0	8.2182556	215.13046	7.1847681	285.49893	1.7665193e-05
-233	9.0486334	0	8.6441284	165.15238	8.2660427	305.66827	0.00024427328
-232	7.6666035	0	7.4078003	196.71533	8.2240334	300.53201	0.0002303156
-231	6.7355273	0	6.8927246	246.56181	6.5728905	287.20224	2.4238987e-05
-230	2.6560461	0	6.8542725	132.54756	6.7406558	310.2977	3.7270175e-05
-229	2.7800228	0	7.1318604	61.927487	8.756125	317.99942	0.00017373953
-228	4.3711822	0	8.1377197	95.346458	8.8336986	322.06125	0.00022725424
-227	4.9574593	0	9.6199585	159.4469	8.6947564	317.57538	1.4097633e-05
-226	3.5661458	0	9.9231812	221.14241	9.1815445	307.57361	0
-225	4.8832631	0	11.551447	174.10587	11.141141	336.03705	4.259784e-05
-224	6.4340047	0	12.940668	101.16683	12.703559	360.02527	2.2767461e-05
-223	6.2920668	0	13.51925	240.30661	11.785271	339.16589	0
-222	2.561196	0	15.167017	278.88783	13.164037	333.30295	0
-221	4.8794617	0	18.062067	290.6824	15.544941	340.47998	0.00024423944
-220	6.5609493	0	18.861108	328.58135	12.219826	326.06961	0
-219	3.9617108	0	17.446985	287.49907	13.055544	333.04398	0
-218	5.2491912	0	15.388605	277.67852	11.583716	325.12802	0
-217	4.1046263	0	14.307336	197.48672	12.446092	346.02637	2.3699965e-05
-216	3.8796791	0	13.594354	174.64498	12.297491	338.32101	5.6462726e-05
-215	4.2912831	0	12.692346	54.734335	13.634522	355.14774	0.00056651335
-214	1.5843319	0	15.012476	146.76822	14.272886	374.63861	3.7246152e-05
-213	4.6124061	0	14.458795	160.33032	13.655677	347.10953	0.0005547999
-212	5.4602355	0	11.346796	111.68037	11.312259	337.92346	0.00036713768
-211	2.9749862	0	11.554407	248.61908	8.9490889	319.99219	0.00011037803
-210	5.0059476	0	10.916895	114.20436	11.998937	337.79968	0.00027966739
-209	2.2089998	0	11.767725	252.96603	11.93171	324.81949	0.00018769308
-208	6.2099057	0	10.43609	27.298566	12.008328	335.7486	0.0014952847
-207	9.979166	0	10.099054	142.03775	10.169763	325.1824	0.0005044234
-206	4.0116129	0	11.179834	268.34778	8.097946	305.99521	0
-205	1.8853741	0	11.288873	230.57105	8.9623058	316.80481	0
-204	2.4217864	0	12.256189	252.80492	11.020583	322.67151	6.6138533e-05
-203	4.7575505	0	11.039545	209.47187	11.087652	324.08865	0.00014186143
-202	2.2806135	0	11.106104	234.79947	9.6475675	324.1586	0.00015440051
-201	7.2039004	0	10.356348	117.80874	11.008661	323.6665	0.0003747578
-200	6.4150437	0	12.219263	60.960871	13.408479	352.48071	0.00036139181
-199	6.3089354	0	11.584894	190.59332	11.953136	342.54266	0.00018145829
-198	2.5227045	0	9.9851929	253.44361	9.0382668	322.32178	0
-197	3.1758232	0	9.4251343	176.81474	10.15144	314.30121	0.00022635254
-196	3.2450915	0	11.298059	258.83215	9.5581392	312.54312	2.1289207e-05
-195	3.8288366	0	12.601007	209.24541	11.548313	329.10214	6.4340006e-05
-194	3.6316995	0	11.097345	98.137536	12.344452	341.43402	0.00057451628
-193	7.5219766	0	11.461572	227.19123	11.381923	331.91571	6.2189242e-05
-192	6.2450476	0	11.42785	82.70535	11.957847	339.991	0.0002691992
-191	4.1886692	0	12.432397	300.5724	11.458148	325.32742	7.512134e-05
-190	2.7556465	0	13.423944	252.96418	11.503598	341.07648	3.4857811e-05
-189	6.3038045	0	14.771204	175.98089	15.13159	364.16302	0.00020775363
-188	5.3537838	0	15.191461	136.6484	15.927994	367.56635	0.00029262397
-187	5.0509289	0	14.27572	200.65996	14.808074	359.75381	0.00082710085
-186	6.1567555	0	12.528497	177.96902	13.068254	348.25735	0.00010690519
-185	6.7657938	0	10.454675	176.68799	10.832779	330.83817	0.00023490436
-184	5.8619081	0	8.9626404	81.545792	9.8492564	329.8999	0.00022870117
-183	3.2530455	0	11.260065	145.8218	12.339607	340.09128	0.00025830168
-182	4.1742278	0	11.213281	49.618442	12.631504	346.67087	0.00019455365
-181	3.4027027	0	10.824548	184.20129	11.913092	327.26071	0.00050193377
-180	2.574243	0	12.018182	233.92248	10.893303	319.49146	9.2420704e-05
-179	3.6390435	0	12.955591	149.78209	12.446556	338.39243	0.00038340402
-178	6.0571013	0	13.758447	196.30951	13.022656	342.46622	0.00013287204
-177	5.6714593	0	10.877802	153.60397	10.536111	339.49454	0
-176	5.9126765	0	9.3929077	104.17553	9.693851	331.86859	8.1732619e-05
-175	6.1156213	0	9.1951843	105.70151	9.6992125	325.83304	0.00017994722
-174	5.1232181	0	8.7844788	230.1333	8.4298393	304.01334	1.2404107e-05
-173	3.6890679	0	8.5516602	158.41127	8.7206992	309.37326	6.6895478e-05
-172	4.0608031	0	10.10827	117.62492	9.2612532	323.07092	3.4435013e-05
-171	5.2318661	0	9.0671631	177.69286	8.2971136	315.16705	2.3280808e-05
-170	4.9904292	0	9.3460938	150.42156	9.0138732	312.90543	0.00013354395
-169	6.9319958	0	11.480737	121.72853	12.140569	346.30469	0.00022240002
-168	6.7753464	0	12.095972	113.43779	12.839778	352.04398	0.00029473422
-167	5.9369782	0	10.981104	180.38056	11.939494	332.89633	0.00048174994
-166	4.5276916	0	9.7951294	199.69526	9.3359752	319.1774	7.4317989e-06
-165	3.1030521	0	9.777887	219.9265	8.299826	305.05011	0
-164	4.3312113	0	11.701135	235.80513	9.0649195	313.01816	0
-163	7.7673377	0	12.905664	105.3193	13.356933	356.68021	0.00011639766
-162	5.3859417	0	12.748987	29.455004	14.298076	353.88199	0.00043205819
-161	1.9061892	0	12.156183	68.221238	12.741566	341.13547	0.00014797544
-160	2.9148682	0	12.605707	157.82132	11.379809	336.88156	0
-159	2.7869059	0	12.14184	211.93449	10.802426	312.77878	8.7090651e-06
-158	5.5583733	0	10.073785	212.79116	9.5767859	311.56308	5.2019466e-05
-157	5.9940625	0	8.8512817	187.61115	9.6132512	304.54501	0.00021326871
-156	5.3982777	0	8.6417175	207.49576	8.9178509	300.63132	0.00011769802
-155	3.2719267	0	9.4511353	167.13782	8.7697211	309.33008	2.738629e-05
-154	5.9635264	0	9.9751526	27.163567	11.4737	342.41211	0.001126537
-153	7.8300512	0	10.482172	132.80779	10.92101	327.24173	0.00015282952
-152	6.6939468	0	9.3711487	158.41235	9.4651101	312.52966	0.0001092889
-151	5.2853221	0	9.3032471	175.8272	10.439611	318.76672	0.00041236855
-150	4.9774095	0	9.6852051	167.51509	10.600257	315.49283	0.00021315829
-149	5.1028302	0	8.8192993	154.06214	9.4518585	317.42093	2.7234059e-05
-148	3.8848563	0	8.2893921	136.46796	8.9937723	310.39664	7.6354462e-05
-147	2.5521074	0	10.40426	143.43217	10.471103	333.90579	8.1155256e-05
-146	1.9742949	0	12.001459	149.40308	11.903779	340.77148	2.8005559e-05
-145	1.344022	0	12.966852	158.54851	12.664186	344.8295	1.7709486e-05
-144	4.0475063	0	14.963403	259.17751	12.736488	323.48367	0
-143	6.2891095	0	13.942194	222.84268	11.679553	326.29276	7.2597088e-06
-142	4.7939693	0	11.359735	153.08603	12.210539	333.34454	0.00034034215
-141	6.2138403	0	11.097162	139.12013	11.871239	335.14355	0.00045655734
-140	4.5986573	0	10.997156	163.45314	11.025593	322.57648	0.00017350101
-139	9.5542089	0	11.478143	90.491728	11.71788	332.99075	0.00064148104
-138	8.4341769	0	10.630792	176.00921	10.596291	323.13632	0.00036779778
-137	3.696441	0	11.811975	131.84134	11.920529	338.69281	0.00020509558
-136	6.1322795	0	11.640497	189.67242	11.142103	324.01843	1.8704404e-05
-135	6.7580258	0	11.365442	162.15954	11.815064	325.67499	0.00015972425
-134	5.7006223	0	11.131494	179.37166	11.572772	320.91879	6.949523e-05
-133	6.1743236	0	9.6641785	167.22354	10.513389	313.63605	0.000164735
-132	6.2223464	0	9.5994507	155.26701	10.239876	320.35565	0.00014930395
-131	4.9179518	0	8.4604736	50.682113	10.045705	323.13116	0.00020628284
-130	5.3791479	0	8.8801514	41.505884	10.589097	330.45792	0.00061415111
-129	5.1645352	0	9.3142639	172.62842	9.7711745	309.70657	0.00015812467
-128	4.9660931	0	9.0122314	120.42695	9.2639083	321.88422	0.00017637615
-127	6.8127754	0	10.491907	158.24623	10.754431	321.06073	0.00012421779
-126	7.1175197	0	9.0121094	126.34004	8.914837	306.29831	0.00016169609
-125	7.302859	0	8.8089539	142.81192	10.008387	306.29639	0.00029627154
-124	5.7791685	0	8.0454956	138.08805	7.9761553	315.95261	2.6591855e-05
-123	5.4519587	0	9.3685547	93.767247	9.4397196	335.97003	2.8290004e-05
-122	7.59192	0	13.639246	93.510414	13.339131	355.2005	0.00022114402
-121	3.1921326	0	13.873254	164.54279	13.239946	337.94962	1.3210664e-05
-120	5.7132812	0	14.193658	134.59821	14.05525	349.48114	6.2324132e-05
-119	4.6821538	0	13.299493	180.26775	11.589581	324.69412	1.8498189e-05
-118	2.3853219	0	12.404108	205.63879	10.236778	299.35959	0
-117	5.9303889	0	12.517969	162.16854	11.663998	328.26294	0
-116	4.1434347	0	14.108881	83.204058	14.528141	361.40762	0.00010266492
-115	3.7999919	0	13.477655	171.76638	12.256805	328.38055	0
-114	6.7253283	0	13.468805	71.238695	13.928813	353.96799	0.00027723435
-113	3.4896579	0	11.093744	26.126415	12.449244	334.32669	0.00061182927
-112	6.5630138	0	9.3488098	124.28607	9.267248	315.20886	0.00023619637
-111	5.6746427	0	11.480951	107.97589	11.293748	340.7243	0.00032982752
-110	7.4719353	0	12.61001	136.41008	11.966092	342.89584	0.00011753351
-109	7.4213968	0	12.623376	137.43567	11.221388	330.35699	1.8708285e-05
-108	5.533238	0	12.193384	91.221132	11.240024	338.80347	2.4821592e-05
-107	6.9569518	0	12.020624	101.09196	11.76418	334.96463	0.0003086568
-106	7.3255132	0	10.927515	115.92541	9.8325862	315.38071	0.00022383396
-105	6.5021102	0	9.6045471	141.7307	8.6276643	301.59357	2.7502845e-05
-104	4.0798358	0	10.353601	97.69401	8.8011022	317.51767	6.1478712e-05
-103	5.5064822	0	11.363977	71.17784	11.534172	333.92053	0.00027356803
-102	4.0459313	0	9.9893433	152.65918	9.2408351	302.17923	0.00010964849
-101	3.8065711	0	8.7326294	110.695	7.4113417	310.1745	0
-100	3.899804	0	9.6011902	106.29979	9.1139206	308.87335	9.8409101e-06
-99	3.6821431	0	7.7687622	71.790343	9.5162953	314.46512	0.00018787973
-98	7.9814623	0	8.5899902	37.254245	9.4437352	329.16617	0.00045923347
-97	9.8969004	0	10.462152	96.470839	9.8752047	319.32385	0.00010250666
-96	5.1223207	0	10.046228	61.701276	9.6602705	324.03278	0.00015150503
-95	6.7024354	0	9.880304	105.09637	10.073257	314.98126	0.00012657096
-94	6.6885321	0	10.590448	97.838873	9.3867793	325.21674	0.00020557511
-93	8.327498	0	11.730646	67.238787	12.259587	336.99454	0.00039692476
-92	7.3860211	0	11.671381	80.457817	11.488313	324.02136	0.0002715689
-91	8.2451788	0	10.807977	88.645019	11.237951	317.48114	0.00068440937
-90	6.7987423	0	9.8958984	89.346197	10.352089	301.11859	0.00034783107
-89	5.0733708	0	9.9018799	93.789573	10.604947	308.45071	0.00018081363
-88	4.0270151	0	10.184106	96.258478	9.7012277	295.50912	0
-87	3.1190407	0	10.205713	116.31971	9.6330363	296.21939	0
-86	4.4285987	0	9.5921875	62.981646	9.9424105	322.83609	0.00011828647
-85	5.5831819	0	10.768732	61.369735	11.143725	327.00201	0.00034156203
-84	4.1998551	0	10.467004	84.21629	10.495787	316.38153	0
-83	4.7383997	0	12.375146	39.811418	13.269063	354.98608	0.00019792316
-82	5.4976723	0	11.071497	49.514184	11.127331	321.84262	0.0010630121
-81	4.5247721	0	8.3341919	81.13396	9.0913845	297.44171	0.00018987515
-80	3.4797387	0	8.2454773	92.27704	8.736983	286.4324	3.2994409e-05
-79	4.3407653	0	9.4024292	60.81925	9.5350119	308.15286	0.00094953695
-78	3.5434023	0	8.9840332	32.618712	10.53062	319.96689	0.00045164303
-77	6.6318434	0	9.5362183	80.337147	9.2600467	307.00964	0.00014940894
-76	5.4431483	0	10.193018	45.532492	11.359994	318.83194	0.00080298732
-75	4.7226759	0	10.316309	52.68261	11.755372	317.70956	0.00019659504
-74	4.3127297	0	10.494379	58.960782	10.709958	318.12366	2.4839358e-05
-73	3.9847808	0	10.145654	49.612983	10.162734	309.43903	0
-72	5.581107	0	11.794885	80.811892	11.190772	305.60443	0
-71	4.3771096	0	11.021112	52.436802	11.515894	325.59964	0
-70	2.9918212	0	12.061456	33.479179	12.862557	355.06787	9.103145e-05
-69	5.547078	0	12.370416	31.525815	12.866974	353.90533	2.3116156e-05
-68	6.5218977	0	11.285333	30.299321	11.336449	340.22241	3.6103876e-05
-67	6.6012328	0	7.394342	62.989144	7.0744646	294.86255	0
-66	4.2595265	0	5.8897949	79.426042	6.0061381	279.66492	0
-65	7.2697253	0	8.9468018	17.082076	9.664942	320.16913	0.00044397202
-64	4.3100026	0	7.9163452	60.61155	9.0884542	301.43903	0
-63	5.6137197	0	8.4232727	34.041079	8.8931192	314.42352	0.00010959849
-62	5.178643	0	7.200708	50.608139	8.5023551	291.82953	0.00059735786
-61	6.4180811	0	7.2719666	59.348853	8.1538159	288.67972	5.2356248e-05
-60	5.7394242	0	7.9006897	51.842885	8.4452086	286.09314	2.5814878e-05
-59	7.8755662	0	8.1360718	54.261674	7.7964908	288.79837	6.4165355e-05
-58	4.7734702	0	9.0644165	43.01657	9.9933255	300.47137	0.00012144452
-57	4.4666078	0	9.2673279	58.276371	9.8486498	287.15073	1.0147367e-05
-56	5.3691307	0	11.655145	58.181625	10.973155	313.85052	0
-55	7.4572602	0	12.20672	25.619322	12.164109	339.08972	0.00013948266
-54	5.4046049	0	11.62478	44.961219	11.670472	323.60031	5.8913071e-05
-53	6.8582453	0	10.979669	37.228296	11.39187	311.15112	0.00050617774
-52	5.77708	0	9.0628296	35.972567	9.7022177	295.57422	0.00091153723
-51	4.8952377	0	9.7967773	39.511505	10.21646	309.68109	0.00047141128
-50	6.6140025	0	13.981805	14.794661	15.277471	356.6655	0.00090070025
-49	6.4833988	0	14.188135	8.9880172	15.44686	356.34323	0.0010424674
-48	2.785702	0	12.910974	11.423486	14.285192	343.45981	0.0004819807
-47	3.5859393	0	11.979333	34.736322	13.024607	324.47537	7.2679247e-05
-46	3.7803093	0	10.143732	23.372615	11.243992	320.0412	0.00014472724
-45	4.8390392	0	8.1546265	35.353893	9.2843134	290.57352	4.0242774e-05
-44	6.6147809	0	8.5528809	16.580014	9.4221574	308.86362	0.0013547207
-43	9.1517494	0	13.567377	18.999109	14.581095	345.64279	0.00058651917
-42	8.3468236	0	11.703546	35.669461	11.835483	316.00897	0.00073678239
-41	6.6239501	0	10.489374	40.104214	9.8793298	295.2829	0.00021857106
-40	8.4288413	0	10.270197	25.882858	10.82537	297.90521	0.00048969446
-39	5.3466904	0	8.2476135	34.197719	9.1941057	281.59674	8.7865487e-05
-38	2.4515736	0	5.2920166	28.862207	7.2778952	271.87448	0
-37	4.5451174	0	6.3637939	24.347398	8.213726	289.33618	0.00036075339
-36	8.1131308	0	8.7284485	34.702549	9.0283833	291.78384	8.6830708e-05
-35	6.7805391	0	7.8469482	39.019243	7.7990771	280.11334	0
-34	3.3952434	0	6.5292908	39.339592	7.7984432	267.92017	0
-33	2.4641562	0	5.632196	16.528013	7.5168712	293.58612	8.5284483e-05
-32	2.9256264	0	6.4516541	33.778414	8.5834762	288.6709	0.00073563429
-31	2.7240919	0	4.3568665	31.787398	7.4256544	286.9808	0
-30	4.4340246	0	6.2065369	6.3357246	8.9226443	326.33362	0.00085525252
-29	7.2520194	0	5.4612976	29.357368	7.5914341	284.41016	8.6593776e-05
-28	8.0588383	0	4.6153503	25.995701	7.1600012	280.71738	7.9009646e-05
-27	3.8988146	0	2.8581787	35.862752	6.1748105	266.98773	0
-26	8.5404419	0	4.5579163	5.573765	7.202547	297.73581	0.00069887088
-25	7.286544	0	5.4058777	38.839481	6.0828683	261.00491	0
-24	4.0088606	0	5.9243713	22.178667	7.4508077	298.77759	0
-23	4.2428547	0	6.7328735	13.88955	8.3593841	301.4548	0
-22	4.1296098	0	1.8122192	31.200811	5.9615567	259.7713	0
-21	6.0987719	0	2.9743591	24.106134	5.8148659	271.52646	9.150739e-06
-20	6.3211566	0	4.7309814	22.264154	7.1114868	293.74826	0.00017945851
-19	7.1519736	0	4.0496155	26.045823	6.8618858	289.16504	2.5651728e-05
-18	6.4647009	0	6.480188	19.074744	8.4702166	293.62167	0.00066897321
-17	6.4435328	0	6.3022095	22.395157	8.3635803	281.89334	3.9940116e-05
-16	6.581909	0	6.5155273	21.265668	8.5113399	287.89291	0.00014755264
-15	6.7297645	0	6.3912903	23.054113	8.4267865	283.25488	0.00018537925
-14	4.5577909	0	4.468988	20.57299	7.5892138	285.2226	5.5526409e-05
-13	6.5172884	0	7.7528015	20.640908	9.6044356	302.00845	0.0010471759
-12	2.8583549	0	5.8645874	15.048967	8.8203605	301.10056	0
-11	5.1552895	0	6.7359253	13.974825	9.1641367	300.89816	0.00033024458
-10	8.0753373	0	10.638208	9.6719776	12.292244	342.43787	0.0011115256
-9	8.3037213	0	7.5951172	28.262888	8.3084141	287.36472	0.00010441195
-8	5.8184913	0	6.4250122	23.467077	8.6378142	283.38589	0.00015651915
-7	4.9215879	0	5.1650635	24.96885	7.7294033	277.83911	8.8402983e-05
-6	8.1777549	0	6.0584961	15.019619	7.8587332	289.36362	0.00052306863
-5	5.1882689	0	5.7073303	26.981398	7.6477379	284.89197	0.00044175689
-4	10.977549	0	9.6459595	7.4649518	11.158662	330.80548	0.00037222424
-3	8.5979099	0	5.4068542	24.103667	7.4604188	283.51492	0.00024200828
-2	10.565277	0	6.2596069	11.154561	7.6798369	300.78464	0.00062526378
-1	8.9551533	0	6.7021729	20.977865	8.5322564	298.71237	0.00030645514
0	6.9176628	0	5.4696899	26.957657	6.8488266	285.93625	1.1431208e-05
1	7.0376861	0	9.6760193	11.613534	11.382453	338.21405	0.00021607268
2	6.2908948	0	9.5613953	12.968895	11.470175	334.71088	0.00013704375
3	6.6940518	0	8.692041	19.348527	10.345142	316.90305	5.3403616e-05
4	6.7972788	0	9.0398193	9.3709409	10.462667	311.50467	0.00012758152
5	6.4523931	0	8.426355	6.9029462	10.453031	322.13351	0.00062557171
6	7.2374561	0	9.5586182	5.930928	11.480735	340.46033	0.0010248159
7	4.7375652	0	8.2363831	29.375146	9.5604593	305.54132	0.00049550348
8	3.9677474	0	3.6160522	33.416526	6.7018322	277.29315	0
9	5.1030515	0	5.3783203	22.321183	7.554014	290.35568	0.00015063408
10	4.812181	0	5.3771606	21.583011	7.8383924	283.53702	0.00017971083
11	4.9464324	0	5.005426	22.412695	7.747678	296.07837	0.00011218726
12	3.4026351	0	3.8180176	19.738423	7.1326204	289.19492	9.163424e-05
13	6.3195289	0	5.2560669	17.714392	7.6661942	293.07062	0.00025150181
14	3.8583589	0	3.7932678	17.705271	6.5868932	284.83835	0.00049223646
15	4.0605886	0	4.951593	11.326504	8.2543282	312.52386	0.0001774025
16	5.1619257	0	6.1400085	18.742758	8.9157018	314.1817	0.0011273144
17	4.3637321	0	5.4083191	21.368909	8.3975458	304.77051	0.00074995229
18	3.0585581	0	3.0077454	25.043499	6.647169	276.81845	0.0001378009
19	5.952867	0	-0.015447998	32.484721	5.1042586	260.98386	0.00046885902
20	3.2326307	0	0.11049805	46.137645	5.2609714	259.40128	0.00093850931
21	2.1948983	0	-0.38077393	47.848365	5.0721922	252.96405	0.00043010245
22	4.9969297	0	0.69332275	23.278578	5.722806	275.58792	9.7276007e-05
23	4.9306031	0	1.6634766	34.458102	6.0061376	276.44949	0.00015748627
24	7.6156891	0	6.0177246	10.342235	8.7070941	304.58301	0.00081108272
25	8.0569934	0	7.1375977	22.012054	8.6947319	297.94409	0.00063879249
26	10.027974	0	4.3692871	43.563707	6.3169413	269.04428	0.00013702651
27	11.589503	0	6.6777893	25.298952	7.3962227	290.63705	0.00049452233
28	8.6331033	0	8.0999695	11.510154	9.1065618	310.01419	0.00066827332
29	9.5951915	0	6.1891113	56.947766	7.1211706	276.66248	0.00037211705
30	11.017457	0	6.4227539	55.488362	7.1597117	275.94003	0.00023670272
31	7.3184098	0	5.2080322	37.917291	6.8743931	279.51056	0.00097483354
32	4.1589048	0	4.2586304	43.478223	6.7402869	285.73996	0.00016224216
33	7.6862115	0	7.9858032	15.08768	10.296006	328.72305	0.00038697539
34	11.078652	0	4.5844666	38.052722	6.7162402	280.70041	0.00064372995
35	11.715044	0	3.0841919	36.323877	6.4125994	274.45752	0.0039004075
36	7.2683415	0	4.259668	53.155804	6.1398289	264.19238	0
37	6.493161	0	4.3788086	23.904214	7.116509	290.02539	0.00037077275
38	5.3990706	0	5.724939	39.152869	7.2993377	291.48871	0
39	4.7136731	0	6.7089783	31.192251	8.9275309	314.16443	0.00041139546
40	5.606092	0	5.3922058	38.955131	7.6284951	288.12775	0.0003582132
41	5.2943529	0	4.2303711	32.668549	7.454832	295.36142	0.00026742239
42	3.146952	0	4.2927185	21.127373	7.5438145	298.89795	0.00078779769
43	6.8832418	0	7.8272339	17.460181	10.111858	322.39813	0.00076349069
44	6.5479827	0	6.2065063	51.481412	8.0213512	294.90051	0.00010554492
45	4.4572227	0	5.8950134	34.931382	8.0000076	305.38617	9.7420693e-05
46	7.053747	0	7.8874146	30.703725	9.5781973	309.06448	1.311361e-05
47	8.7947986	0	7.2148987	56.66453	7.7009658	288.6987	0
48	7.5354154	0	6.1447998	64.859432	6.9656713	280.81854	0
49	5.4932941	0	6.6791931	73.714878	7.8516936	278.26703	0
50	6.8484091	0	5.30047	68.848099	6.8474331	274.75919	0
51	8.8649589	0	3.6473938	77.234204	5.6100087	269.13202	0
52	5.7825691	0	0.96517334	69.807334	4.3462094	265.00278	0
53	2.0645426	0	0.26760254	62.630225	4.1876795	268.88705	0
54	3.1133659	0	0.15389404	74.005771	4.6307213	255.69818	0
55	3.2028445	0	1.1602417	87.253521	4.8373939	249.64195	0
56	3.25414	0	2.1975647	65.345382	5.7381062	275.80255	0
57	2.6952971	0	3.7235657	57.043487	6.5756108	292.83792	0
58	3.9685193	0	3.4228149	64.851458	6.814507	285.32608	0
59	3.7143506	0	5.1768433	69.40362	7.267712	287.93317	1.2283842e-05
60	1.9851507	0	3.7682434	109.77316	6.0117087	272.21689	0
61	3.528765	0	4.5313965	76.082504	6.2279551	295.22882	0
62	4.1278068	0	5.0163208	43.18783	6.9376766	302.20401	2.2245797e-05
63	4.4532196	0	5.7800232	103.53909	7.1324476	283.508	5.4605948e-05
64	6.4274436	0	7.7955261	37.635646	9.1949781	310.53342	0.00019291926
65	6.5518825	0	8.2499023	38.4834	9.977064	312.92651	0.00017341191
66	6.1381854	0	9.2077271	38.727356	10.89741	325.12595	0.00026633505
67	6.6799413	0	8.8920837	75.12753	10.010343	313.72672	0.00016989513
68	8.3338001	0	4.0935913	68.922102	6.6250908	291.67947	0
69	8.0455929	0	0.27349243	121.92088	3.3232887	250.6868	0
70	4.7950034	0	1.2386719	127.43557	4.2201453	256.57803	0
71	5.0055883	0	3.7285706	99.473838	6.8067871	281.74286	3.5230357e-05
72	4.9636085	0	4.4990173	79.916028	6.9142597	284.52325	0.00022068197
73	6.3462348	0	4.7148682	105.81492	7.2249608	284.53983	0.0004168882
74	3.5811158	0	2.9927307	119.66764	5.6807033	267.85843	0.00034049684
75	6.3626627	0	3.9701782	84.16858	6.9865551	286.03159	0.00023703056
76	3.778324	0	4.1857849	104.84191	6.8923642	295.63748	7.6963519e-05
77	4.6698916	0	2.9733521	117.58622	6.1859721	283.02109	7.1663308e-05
78	2.0718314	0	2.8045898	135.46842	5.6717542	267.07562	1.4952233e-05
79	9.7518762	0	4.366571	33.003113	7.0247432	295.62323	0.0011127096
80	9.214009	0	8.3961426	31.335574	10.294936	316.74524	0.00058273395
81	7.6418378	0	6.2186523	79.24086	8.0034225	300.65833	2.4389069e-05
82	8.0021148	0	3.3288208	112.20222	5.4845711	288.52014	0
83	7.3617014	0	2.6928955	144.96916	4.5053137	269.84943	0
84	5.9604954	0	1.9273926	141.5489	4.2006743	269.59302	0
85	5.0952499	0	1.5197693	155.82577	4.2603162	253.86273	1.4519067e-05
86	6.392333	0	1.4912659	155.94314	4.3462619	257.88791	0
87	7.4084251	0	2.7522827	172.54627	4.4113439	256.45389	0
88	5.5614483	0	2.9435974	184.82641	4.540422	256.74817	0
89	7.6088301	0	3.7682434	105.71208	5.4190834	283.63834	6.8921273e-05
90	8.5103852	0	6.4868103	165.10739	5.978239	280.99536	0
91	6.1717168	0	6.8606201	212.92154	5.7688378	261.27203	0
92	5.1008672	0	6.8034912	238.68641	5.8636716	257.88388	0
93	4.9197938	0	6.9868103	226.15007	5.9076942	266.40372	2.2652709e-05
