!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
1979-05-23 00:00:00	2.7716684	0	99848.891	7.3389526	80.468399	0.79069355	333.88312	3.6070869e-08
1979-05-24 00:00:00	1.9446837	0	100081.63	7.1575256	81.549637	0.84564356	302.1381	3.2308235e-08
1979-05-25 00:00:00	1.5660319	0	100052.06	7.7013794	79.359192	0.77499411	345.24372	4.8221576e-08
1979-05-26 00:00:00	1.3080908	0	99946.883	8.2127319	76.196861	0.89609877	271.74979	1.6615202e-08
1979-05-27 00:00:00	2.0238695	0	99961.727	8.67547	75.696198	0.75181693	360.44167	4.6814988e-08
1979-05-28 00:00:00	5.2783189	0	99471.352	9.7151733	79.584305	0.71824687	377.67515	1.1035403e-07
1979-05-29 00:00:00	5.2622558	0	100058.67	10.075494	77.326408	0.75638738	358.13392	2.8205781e-08
1979-05-30 00:00:00	1.6467064	0	101200.73	10.257623	76.590462	0.70954961	384.69363	3.6317306e-08
1979-05-31 00:00:00	2.2951722	0	101421.25	9.5644165	74.623459	0.7191635	382.11605	4.0808889e-08
1979-06-01 00:00:00	2.9819703	0	102331.23	11.225793	67.496506	0.61517867	434.98922	0
1979-06-02 00:00:00	3.2969908	0	102604.39	13.475488	61.89529	0.40628769	514.69264	0
1979-06-03 00:00:00	2.6741968	0	102118.18	14.225671	77.237473	0.94243727	240.2966	9.5205278e-09
1979-06-04 00:00:00	2.3833185	0	101870.9	11.902643	88.132782	0.94148343	241.83999	9.1468919e-09
1979-06-05 00:00:00	2.1856899	0	101639.16	9.6819397	89.47773	0.8999559	273.07764	7.0062655e-08
1979-06-06 00:00:00	4.229782	0	101812.05	8.8756958	92.379196	1	131.33413	4.3418502e-08
1979-06-07 00:00:00	2.4934005	0	101912.34	10.414545	78.286461	0.88227084	287.38295	2.0169509e-08
1979-06-08 00:00:00	2.0464802	0	101457.87	11.400964	77.196716	1	181.92783	7.4323769e-08
1979-06-09 00:00:00	2.2241587	0	101418.71	11.730493	79.375336	0.91441225	266.14515	1.9255198e-08
1979-06-10 00:00:00	1.8816535	0	101571.61	13.501428	81.764008	0.90634886	269.55299	2.6425858e-08
1979-06-11 00:00:00	1.6830942	0	101672.12	12.815302	94.250381	1	166.71302	5.0463928e-08
1979-06-12 00:00:00	1.1327595	0	101626.26	12.600854	96.265678	1	188.28195	9.7500073e-08
1979-06-13 00:00:00	2.9541749	0	101196.41	11.590631	87.166306	0.90048059	275.69856	2.2380471e-08
1979-06-14 00:00:00	5.4283082	0	100717.95	10.242181	74.72467	0.81721492	334.96552	8.158695e-09
1979-06-15 00:00:00	4.5718546	0	101422.42	11.171136	66.212524	0.63942969	436.25894	0
1979-06-16 00:00:00	2.7207394	0	102188.62	12.063867	79.08609	0.7854093	351.52322	0
1979-06-17 00:00:00	1.6589895	0	102689.28	13.119135	78.254608	0.65931416	419.65726	0
1979-06-18 00:00:00	2.4779269	0	102637.68	13.45321	78.049553	0.63519177	431.14219	0
1979-06-19 00:00:00	2.6785952	0	102167.23	14.825372	74.216194	0.57966676	455.67597	0
1979-06-20 00:00:00	3.0929646	0	101618.84	13.249902	82.970955	0.94102879	247.28899	8.7831704e-09
1979-06-21 00:00:00	5.491848	0	101118.62	11.107385	82.28437	0.95773037	237.55358	2.2482103e-08
1979-06-22 00:00:00	5.394185	0	101305.41	11.469263	76.223236	1	160.07147	2.1948026e-08
1979-06-23 00:00:00	3.1175729	0	100682.48	10.676599	79.920013	0.86819162	300.92536	4.553195e-08
1979-06-24 00:00:00	3.0802643	0	100745.32	9.7337585	79.472328	0.80319613	343.71906	2.6309246e-08
1979-06-25 00:00:00	2.4921015	0	101116.69	10.335138	67.24102	0.76646722	368.02134	1.3251042e-09
1979-06-26 00:00:00	1.9472756	0	101469.88	11.034296	67.131218	0.76314434	368.89265	0
