Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-04-24 00:00:00,212.84841,289.60315,6.3749023,75.498581,7.450072,0.0008175102,0
1979-04-25 00:00:00,171.8404,298.34088,6.6090942,81.644341,6.617763,0.0018034273,0
1979-04-26 00:00:00,229.68076,278.48169,7.4624268,65.616699,4.8526277,0,0
1979-04-27 00:00:00,125.45929,312.00266,7.8558594,87.675568,4.1899281,0.00069302715,0
1979-04-28 00:00:00,124.11687,335.63098,9.170343,91.478249,6.8047622,0.0023884713,0
1979-04-29 00:00:00,158.52472,328.63892,8.4970642,85.787163,7.2706103,0.0011795324,0
1979-04-30 00:00:00,195.13875,295.31195,5.5918518,63.362858,6.0284353,0.00067843957,0
1979-05-01 00:00:00,187.36749,287.79108,3.7028748,78.75267,4.8187957,0.0059140615,0
1979-05-02 00:00:00,253.59388,256.22208,2.6273438,72.429947,5.3568992,0.0050529743,0.0028535137
1979-05-03 00:00:00,238.94877,258.6543,2.6550537,75.077003,4.3003288,0.0021185705,0
1979-05-04 00:00:00,241.17556,259.49133,3.3677612,69.993164,3.873295,0.00096696019,0
1979-05-05 00:00:00,257.09523,268.11142,4.5821167,64.497314,4.3436134,0,0
1979-05-06 00:00:00,111.29254,294.12997,5.3453918,74.298256,4.483282,0.00464445,0
1979-05-07 00:00:00,55.708154,329.98856,7.2942749,94.876877,3.8915994,0.014745357,0
1979-05-08 00:00:00,50.54808,320.63663,7.3374573,94.165016,3.5424102,0.014972884,0
1979-05-09 00:00:00,249.32023,297.1203,7.7896362,70.46434,2.7919219,0.0010479247,0
1979-05-10 00:00:00,40.50726,346.68588,9.5354248,95.633774,6.698202,0.016344521,0
1979-05-11 00:00:00,79.859879,354.3692,11.062128,94.814201,6.0412284,0.0036662492,0
1979-05-12 00:00:00,176.59403,331.86084,10.577417,85.840942,5.4799574,0.0010558174,0
1979-05-13 00:00:00,307.19483,305.43475,11.482477,75.064423,6.079516,0,0
1979-05-14 00:00:00,238.75647,322.44107,11.644678,81.859955,4.5301532,0.0003432053,0
1979-05-15 00:00:00,180.88212,324.37036,9.4453979,81.068451,2.7790452,0.00026043665,0
1979-05-16 00:00:00,157.26071,316.48837,8.1965881,83.97757,4.7948254,0.0083310772,0
1979-05-17 00:00:00,204.20342,303.30887,7.5237976,86.592827,4.7635849,0.0086005757,0
1979-05-18 00:00:00,217.26616,298.81628,7.1212097,75.862221,5.2644489,0.0015250398,0
1979-05-19 00:00:00,181.15556,297.76642,6.5538574,66.900307,5.2701988,0.00062823836,0
1979-05-20 00:00:00,121.86953,313.78326,7.4041992,83.205673,5.5387773,0.011637482,0
1979-05-21 00:00:00,212.98663,296.31528,7.2297913,74.455406,2.6346048,0.007118536,0
1979-05-22 00:00:00,242.04133,292.27527,7.520105,75.037979,4.234332,0.0016492205,0
1979-05-23 00:00:00,235.37798,290.6889,7.3389526,80.468399,3.7589377,0.0031165231,0
1979-05-24 00:00:00,212.99866,307.92651,7.1575256,81.549637,2.637381,0.0027914315,0
1979-05-25 00:00:00,243.38685,293.87082,7.7013794,79.359192,2.123853,0.0041663442,0
1979-05-26 00:00:00,191.57578,304.43576,8.2127319,76.196861,1.7740332,0.0014355535,0
1979-05-27 00:00:00,254.101,300.52289,8.67547,75.696198,2.7447723,0.004044815,0
1979-05-28 00:00:00,266.25012,299.47223,9.7151733,79.584305,7.1584585,0.0095345879,0
1979-05-29 00:00:00,252.47407,301.42551,10.075494,77.326408,7.1366731,0.0024369795,0
1979-05-30 00:00:00,271.19791,299.35577,10.257623,76.590462,2.2332639,0.0031378152,0
1979-05-31 00:00:00,269.38079,294.68069,9.5644165,74.623459,3.1127137,0.003525888,0
1979-06-01 00:00:00,306.65486,295.11331,11.225793,67.496506,4.0441494,0,0
1979-06-02 00:00:00,362.84347,304.74106,13.475488,61.89529,4.4713802,0,0
1979-06-03 00:00:00,169.40216,353.366,14.225671,77.237473,3.6267463,0.0008225736,0
1979-06-04 00:00:00,170.49025,343.62976,11.902643,88.132782,3.2322576,0.00079029146,0
1979-06-05 00:00:00,192.51187,323.34595,9.6819397,89.47773,2.9642334,0.0060534134,0
1979-06-06 00:00:00,92.586786,326.20819,8.8756958,92.379196,5.736432,0.0037513586,0
1979-06-07 00:00:00,202.59667,327.94562,10.414545,78.286461,3.3815509,0.0017426456,0
1979-06-08 00:00:00,128.25389,329.26718,11.400964,77.196716,2.7754373,0.0064215736,0
1979-06-09 00:00:00,187.62464,332.55212,11.730493,79.375336,3.016405,0.0016636491,0
1979-06-10 00:00:00,190.02709,339.23035,13.501428,81.764008,2.5518994,0.0022831941,0
1979-06-11 00:00:00,117.52788,348.89478,12.815302,94.250381,2.2826127,0.0043600834,0
1979-06-12 00:00:00,132.73335,345.97086,12.600854,96.265678,1.5362488,0.0084240063,0
1979-06-13 00:00:00,194.35955,337.00272,11.590631,87.166306,4.0064534,0.0019336727,0
1979-06-14 00:00:00,236.14104,317.93484,10.242181,74.72467,7.3618737,0.00070491125,0
1979-06-15 00:00:00,307.55001,315.94696,11.171136,66.212524,6.2003508,0,0
1979-06-16 00:00:00,247.81376,337.65186,12.063867,79.08609,3.6898677,0,0
1979-06-17 00:00:00,295.84631,326.38486,13.119135,78.254608,2.2499221,0,0
1979-06-18 00:00:00,303.9428,332.29913,13.45321,78.049553,3.3605653,0,0
1979-06-19 00:00:00,321.23842,330.41989,14.825372,74.216194,3.6327119,0,0
1979-06-20 00:00:00,174.33163,349.11346,13.249902,82.970955,4.1946801,0.00075886592,0
1979-06-21 00:00:00,167.46844,336.98929,11.107385,82.28437,7.4480461,0.0019424537,0
1979-06-22 00:00:00,112.84578,338.56226,11.469263,76.223236,7.3155961,0.0018963095,0
1979-06-23 00:00:00,212.14371,324.27893,10.676599,79.920013,4.2280538,0.0039339604,0
1979-06-24 00:00:00,242.31203,306.71381,9.7337585,79.472328,4.1774557,0.0022731189,0
1979-06-25 00:00:00,259.44443,308.04648,10.335138,67.24102,3.3797893,0.000114489,0
1979-06-26 00:00:00,260.05867,316.40781,11.034296,67.131218,2.6408961,0,0
1979-06-27 00:00:00,92.746306,353.83316,12.790399,85.869827,4.4051611,0.0013349686,0
1979-06-28 00:00:00,160.12738,339.25894,12.721246,86.251602,5.5814567,0.0017190435,0
1979-06-29 00:00:00,205.83146,328.08734,11.294305,70.186798,7.0183977,0.00068542332,0
1979-06-30 00:00:00,291.45623,310.44107,11.268549,67.035217,5.5818102,0,0
1979-07-01 00:00:00,299.61894,317.76904,11.70965,77.355026,4.7238084,0,0
1979-07-02 00:00:00,275.94568,332.177,13.030725,76.423088,3.5422469,0,0
1979-07-03 00:00:00,295.54807,334.48331,14.25863,74.674683,1.4000504,0,0
1979-07-04 00:00:00,248.83708,329.96661,13.979761,75.859451,2.7278706,0,0
1979-07-05 00:00:00,262.34578,329.74069,14.025232,76.335793,3.1672992,0,0
1979-07-06 00:00:00,263.09569,337.47086,14.322595,79.577721,5.6007819,0.0018195847,0
1979-07-07 00:00:00,203.24156,346.18878,13.595361,84.15741,4.9586379,0.001005881,0
1979-07-08 00:00:00,93.85114,355.70575,13.945917,91.852798,6.2238608,0.0028576361,0
1979-07-09 00:00:00,287.03275,318.28125,12.557123,72.739464,4.5591839,0.0001699316,0
1979-07-10 00:00:00,272.90239,323.01611,12.412042,69.667976,2.5216607,0,0
1979-07-11 00:00:00,173.56529,345.79315,13.896539,80.467072,2.953146,0.00055260706,0
1979-07-12 00:00:00,245.98499,344.92355,14.164545,81.602043,3.7095376,0.00055435579,0
1979-07-13 00:00:00,247.33597,332.86707,13.119928,74.645927,4.0229158,0.00025780627,0
1979-07-14 00:00:00,132.4329,334.0986,13.055231,79.085953,2.8125727,0.0011065088,0
1979-07-15 00:00:00,322.74574,318.42029,13.498865,75.939064,2.4766517,0,0
1979-07-16 00:00:00,129.08515,359.21982,14.621942,87.42675,5.0245612,0.0016048936,0
1979-07-17 00:00:00,108.60912,366.58069,14.969019,93.586586,5.7683755,0.003080924,0
1979-07-18 00:00:00,198.85663,338.82748,12.498132,76.48642,5.7238753,0.00051508464,0
1979-07-19 00:00:00,237.17108,334.83707,12.554315,75.65992,5.1825178,0.00015418403,0
1979-07-20 00:00:00,136.33667,338.95697,11.580408,80.963348,5.4399572,0.00065371112,0
1979-07-21 00:00:00,202.14276,324.83731,11.381433,72.41011,6.0643987,0.0011385301,0
1979-07-22 00:00:00,239.81263,321.9534,12.279199,68.369087,3.6593202,0.00084813272,0
1979-07-23 00:00:00,196.14702,352.99249,13.883722,87.595245,4.6013393,0.0015398312,0
1979-07-24 00:00:00,117.15959,355.83047,13.514703,90.984734,4.4787658,0.0035449915,0
1979-07-25 00:00:00,183.43591,347.42853,14.225153,91.166367,4.238644,0.0055352729,0
1979-07-26 00:00:00,181.89564,354.38266,14.807458,83.672501,2.8569302,0.0011021643,0
1979-07-27 00:00:00,164.08496,365.72794,15.646906,86.117599,3.830056,0.002253351,0
1979-07-28 00:00:00,162.73948,371.78644,15.59115,94.917747,5.3220091,0.0078034875,0
1979-07-29 00:00:00,173.39265,362.42078,14.777094,90.062363,3.8432265,0.0054342915,0
1979-07-30 00:00:00,64.665415,348.50555,12.900293,92.63504,4.9864368,0.0051609431,0
1979-07-31 00:00:00,183.12042,324.9411,11.693903,82.907173,6.1770605,0.0083512038,0
1979-08-01 00:00:00,188.34585,342.9996,12.465082,90.196281,5.0583427,0.0071081892,0
1979-08-02 00:00:00,159.03254,341.0817,12.261865,86.750984,4.7056094,0.0035254725,0
1979-08-03 00:00:00,204.39339,337.96848,12.362817,79.227028,3.6660509,0.00060488413,0
1979-08-04 00:00:00,203.39937,335.81277,12.301691,74.997902,3.3747088,0.0021885263,0
1979-08-05 00:00:00,120.32783,351.48209,13.706598,87.728638,6.1027785,0.010990382,0
1979-08-06 00:00:00,58.361931,356.32581,14.185724,92.924194,5.9157559,0.019662672,0
1979-08-07 00:00:00,240.24018,319.5668,12.090723,78.415405,4.6983423,0.00081633173,0
1979-08-08 00:00:00,178.78239,333.04056,11.544489,86.579208,3.8209797,0.0092419749,0
1979-08-09 00:00:00,282.94722,328.46777,12.156396,76.039322,4.8550599,0.0051190601,0
1979-08-10 00:00:00,160.73365,357.55771,13.379572,86.738419,4.7128409,0.0053125416,0
1979-08-11 00:00:00,95.461144,373.38693,15.06109,94.264732,4.8050119,0.0032354984,0
1979-08-12 00:00:00,72.751208,369.97464,15.023035,96.130234,5.3658987,0.014215769,0
1979-08-13 00:00:00,129.53581,338.73288,12.755884,88.939713,4.0508727,0.0099809369,0
1979-08-14 00:00:00,49.808421,337.08832,11.318292,93.414581,6.7414181,0.02735476,0
1979-08-15 00:00:00,230.6553,306.30319,11.06933,82.586952,5.1378719,0.0066181691,0
1979-08-16 00:00:00,57.39081,343.50836,11.849969,89.294312,5.5868356,0.014482176,0
1979-08-17 00:00:00,211.37105,327.22232,12.812158,77.344452,4.76436,0.00086477918,0
1979-08-18 00:00:00,239.45098,322.4024,12.267969,77.375351,3.2371195,0.0019369621,0
1979-08-19 00:00:00,170.61053,342.98514,12.504358,84.166252,5.1381148,0.0012478747,0
1979-08-20 00:00:00,89.392512,346.88043,11.843286,88.387482,5.4799666,0.0052884948,0
1979-08-21 00:00:00,171.23789,326.47717,10.604425,84.118088,5.4403763,0.0036613643,0
1979-08-22 00:00:00,202.50285,310.64917,10.487054,81.269279,5.7998107,0.0039245264,0
1979-08-23 00:00:00,130.7077,326.42407,10.990198,84.849915,6.953802,0.0081200638,0
1979-08-24 00:00:00,149.41939,327.87381,11.564966,77.052361,4.3306647,0.0050089002,0
1979-08-25 00:00:00,105.0786,353.39807,13.086694,89.135849,3.0417122,0.0047515091,0
1979-08-26 00:00:00,219.04704,321.93958,13.257898,70.006348,2.8853794,0,0
1979-08-27 00:00:00,277.87447,304.06894,12.341577,72.157417,1.8287144,0,0
1979-08-28 00:00:00,239.81405,322.21191,13.286584,77.077736,3.586856,0,0
1979-08-29 00:00:00,246.12145,317.55011,13.63241,74.415443,2.9158054,0,0
1979-08-30 00:00:00,178.16647,327.81766,13.592615,77.956444,3.0311515,0.0004853426,0
1979-08-31 00:00:00,62.940659,371.06784,14.793481,96.14119,4.6212733,0.0099333549,0
1979-09-01 00:00:00,68.478829,360.3277,13.996912,96.535599,5.4619598,0.0052647346,0
1979-09-02 00:00:00,84.407816,335.65503,11.470422,90.934586,7.1726828,0.0072831084,0
1979-09-03 00:00:00,172.56218,329.5094,12.582788,81.088554,5.7630328,0,0
1979-09-04 00:00:00,155.81707,350.09512,14.391962,85.695374,5.8370466,0,0
1979-09-05 00:00:00,97.881445,350.69986,13.781335,86.162201,7.2564126,0.0047446921,0
1979-09-06 00:00:00,123.82727,334.54156,12.715845,87.991058,5.4971421,0.0025815948,0
1979-09-07 00:00:00,86.893669,332.65576,11.520868,90.844566,3.1466687,0.0047683312,0
1979-09-08 00:00:00,104.19129,348.97574,12.435876,86.991211,5.1861133,0.013112151,0
1979-09-09 00:00:00,203.60145,315.17355,10.439355,71.887039,3.7260272,0,0
1979-09-10 00:00:00,151.91684,333.5271,12.551111,80.599304,4.8213799,0,0
1979-09-11 00:00:00,73.813312,353.11469,13.058618,91.759109,4.7780517,0.0024512116,0
1979-09-12 00:00:00,100.89261,347.61484,12.708612,86.667404,6.9654368,0.0013810578,0
1979-09-13 00:00:00,167.37118,318.25955,10.578912,69.19162,4.4669185,0,0
1979-09-14 00:00:00,159.05669,307.93127,11.153589,67.68306,4.2835985,0,0
1979-09-15 00:00:00,179.77832,318.11789,10.983606,72.661133,3.4485116,0,0
1979-09-16 00:00:00,134.55969,338.63129,12.878076,76.457222,7.0149265,0.00055035511,0
1979-09-17 00:00:00,67.862689,360.46295,14.036554,89.219307,8.593521,0.0066548497,0
1979-09-18 00:00:00,127.05546,330.86633,12.355066,83.991791,5.3584442,0.00068847035,0
1979-09-19 00:00:00,132.94021,309.43674,10.953729,79.520264,6.1883391,0.0028469636,0
1979-09-20 00:00:00,148.12431,300.93262,9.7336975,69.558167,8.2932879,0.0012965696,0
1979-09-21 00:00:00,135.8084,309.28922,8.3626038,78.235291,5.0983301,0.00083443004,0
1979-09-22 00:00:00,40.341811,326.82913,8.4427734,81.016525,3.8786932,0.0021776945,0
1979-09-23 00:00:00,102.34164,328.96136,10.530969,82.428673,4.0428211,0.0015388445,0
1979-09-24 00:00:00,53.629442,338.45795,10.596124,85.389587,5.2567998,0.0012421028,0
1979-09-25 00:00:00,36.988805,364.30167,14.116205,95.889473,7.9546183,0.012625838,0
1979-09-26 00:00:00,78.748754,322.57886,11.492242,85.514069,4.6467282,0.0017150603,0
1979-09-27 00:00:00,149.01454,295.79819,9.8267456,68.153641,4.1483833,0,0
1979-09-28 00:00:00,173.17768,290.52728,9.548761,67.449371,3.0049013,0,0
1979-09-29 00:00:00,107.17933,332.68466,11.297327,77.0466,6.0256299,0.00016728812,0
1979-09-30 00:00:00,36.026799,344.8241,12.462915,89.332832,5.8284873,0.011129263,0
1979-10-01 00:00:00,105.14188,335.1571,12.478021,84.975861,4.7195655,0.00058734562,0
1979-10-02 00:00:00,42.426708,346.02057,12.946924,82.914299,6.3715531,0.0060097617,0
1979-10-03 00:00:00,100.06745,322.26913,10.5711,84.790848,3.9563576,0.0085984182,0
1979-10-04 00:00:00,127.33697,304.76852,9.8241211,74.644958,3.7681364,0,0
1979-10-05 00:00:00,127.59242,306.11203,9.8471313,69.616638,5.8723365,0.004771747,0
1979-10-06 00:00:00,61.656965,333.03806,11.785272,89.86245,6.7433674,0.0099342715,0
1979-10-07 00:00:00,90.300914,323.022,12.936182,86.876106,7.4863413,0.0076362868,0
1979-10-08 00:00:00,67.954629,347.67157,14.206384,87.137772,7.8385364,0.0086642578,0
1979-10-09 00:00:00,108.94082,312.6579,12.956201,83.022247,7.651288,0.0026637092,0
1979-10-10 00:00:00,86.648092,319.78461,11.293146,85.867706,6.7392644,0.0029204287,0
1979-10-11 00:00:00,71.002377,329.27704,10.849115,93.257774,6.3958415,0.0066830186,0
1979-10-12 00:00:00,26.238444,335.50296,11.033685,91.079842,6.6767276,0.0048445174,0
1979-10-13 00:00:00,75.207684,322.83737,11.27215,88.732079,4.9508669,0.0021941335,0
1979-10-14 00:00:00,72.512259,324.46161,9.7548462,86.136787,1.9536698,0,0
1979-10-15 00:00:00,83.647158,312.55643,10.012506,88.535202,3.3638788,0.0035493502,0
1979-10-16 00:00:00,73.939266,320.29129,9.5714966,85.438118,3.0169209,0.0007487355,0
1979-10-17 00:00:00,14.167539,323.96375,9.6625305,90.422455,4.530037,0.0092888301,0
1979-10-18 00:00:00,53.128958,310.85168,9.3839966,85.729462,5.4969966,0.0053832733,0
