Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
      293   293.000       11.8636       11.8636       11.8636      0.521220      0.181747E-01  0.717970E-02  -93.5077      -17.2020      -40.0758       20.2252       0.00000      -370.408       16.0500      0.500000       5.00000       4.00000       1.71741       0.00000       0.00000       0.00000       0.00000    
      294   294.000       11.7675       11.7675       11.7675      0.465649      0.162399E-01  0.535874E-02  -95.4162      -6.62193      -28.2134       72.7366       0.00000      -369.909       16.0500      0.500000       5.00000       4.00000       1.69641       0.00000       0.00000       0.00000       0.00000    
      295   295.000       11.7362       11.7362       11.7362      0.581850      0.202938E-01  0.896788E-02  -222.583      -40.4756      -104.018       82.8742       0.00000      -369.746       16.0500      0.500000       5.00000       4.00000       1.68959       0.00000       0.00000       0.00000       0.00000    
      296   296.000       11.5550       11.5550       11.5550      0.510674      0.178175E-01  0.797567E-02  -160.786      -32.1677      -71.8328       60.2241       0.00000      -368.806       16.0500      0.500000       5.00000       4.00000       1.65001       0.00000       0.00000       0.00000       0.00000    
      297   297.000       11.4240       11.4240       11.4240      0.539878      0.188412E-01  0.496047E-02  -81.1174      -3.16767      -24.4470       62.5807       0.00000      -368.128       16.0500      0.500000       5.00000       4.00000       1.62140       0.00000       0.00000       0.00000       0.00000    
      298   298.000       11.3981       11.3981       11.3981      0.776503      0.271006E-01  0.774287E-02  -138.580      -27.4946      -69.8262       42.9284       0.00000      -367.994       16.0500      0.500000       5.00000       4.00000       1.61575       0.00000       0.00000       0.00000       0.00000    
      299   299.000       11.2735       11.2735       11.2735       1.47047      0.513328E-01  0.714883E-02  -128.262      -22.1277      -53.1698       54.2167       0.00000      -367.350       16.0500      0.500000       5.00000       4.00000       1.58853       0.00000       0.00000       0.00000       0.00000    
      300   300.000       11.1765       11.1765       11.1765      0.984215      0.343645E-01  0.829254E-02  -175.198      -42.9379      -74.6163       54.0347       0.00000      -366.849       16.0500      0.500000       5.00000       4.00000       1.56735       0.00000       0.00000       0.00000       0.00000    
      301   301.000       11.0192       11.0192       11.0192      0.746151      0.260603E-01  0.890219E-02  -220.606      -46.6757      -101.979       67.2141       0.00000      -366.038       16.0500      0.500000       5.00000       4.00000       1.53300       0.00000       0.00000       0.00000       0.00000    
      302   302.000       10.8207       10.8207       10.8207      0.788766      0.275592E-01  0.795666E-02  -146.170      -28.0290      -82.1274       31.1484       0.00000      -365.016       16.0500      0.500000       5.00000       4.00000       1.48963       0.00000       0.00000       0.00000       0.00000    
      303   303.000       10.6713       10.6713       10.6713      0.832954      0.291114E-01  0.781194E-02  -166.435      -28.5426      -76.7148       58.7905       0.00000      -364.249       16.0500      0.500000       5.00000       4.00000       1.45702       0.00000       0.00000       0.00000       0.00000    
      304   304.000       10.5315       10.5315       10.5315      0.383883      0.134202E-01  0.813719E-02  -198.453      -26.1447      -93.3515       75.1217       0.00000      -363.532       16.0500      0.500000       5.00000       4.00000       1.42648       0.00000       0.00000       0.00000       0.00000    
      305   305.000       10.3716       10.3716       10.3716       1.14488      0.400361E-01  0.741602E-02  -128.954      -31.9604      -60.6342       29.6125       0.00000      -362.713       16.0500      0.500000       5.00000       4.00000       1.39155       0.00000       0.00000       0.00000       0.00000    
      306   306.000       10.2425       10.2425       10.2425      0.608507      0.212846E-01  0.793974E-02  -165.163      -41.3003      -77.5280       41.2710       0.00000      -362.052       16.0500      0.500000       5.00000       4.00000       1.36336       0.00000       0.00000       0.00000       0.00000    
      307   307.000       10.0819       10.0819       10.0819      0.283162      0.990762E-02  0.855340E-02  -220.995      -50.6798      -93.6185       63.3448       0.00000      -361.233       16.0500      0.500000       5.00000       4.00000       1.32829       0.00000       0.00000       0.00000       0.00000    
      308   308.000       9.87817       9.87817       9.87817      0.976488      0.341800E-01  0.661875E-02  -115.134      -17.0755      -55.4863       40.9034       0.00000      -360.194       16.0500      0.500000       5.00000       4.00000       1.28379       0.00000       0.00000       0.00000       0.00000    
      309   309.000       9.78138       9.78138       9.78138      0.435098      0.152326E-01  0.757336E-02  -132.518      -32.2251      -66.6465       13.2169       0.00000      -359.702       16.0500      0.500000       5.00000       4.00000       1.26265       0.00000       0.00000       0.00000       0.00000    
      310   310.000       9.62685       9.62685       9.62685      0.917442      0.321287E-01  0.750656E-02  -168.565      -30.5094      -72.0741       54.4568       0.00000      -358.917       16.0500      0.500000       5.00000       4.00000       1.22890       0.00000       0.00000       0.00000       0.00000    
      311   311.000       9.47902       9.47902       9.47902      0.543177      0.190274E-01  0.775075E-02  -175.250      -44.5361      -75.1330       44.0350       0.00000      -358.167       16.0500      0.500000       5.00000       4.00000       1.19662       0.00000       0.00000       0.00000       0.00000    
      312   312.000       9.30931       9.30931       9.30931      0.364964      0.127888E-01  0.767697E-02  -168.229      -43.4838      -80.2588       35.5748       0.00000      -357.307       16.0500      0.500000       5.00000       4.00000       1.15955       0.00000       0.00000       0.00000       0.00000    
      313   313.000       9.13780       9.13780       9.13780      0.447806      0.156969E-01  0.673490E-02  -118.735      -29.8830      -57.4244       26.3908       0.00000      -356.440       16.0500      0.500000       5.00000       4.00000       1.12210       0.00000       0.00000       0.00000       0.00000    
      314   314.000       9.01800       9.01800       9.01800      0.622046      0.218094E-01   0.00000      -1.62278       20.2119       4.13519       30.4115       0.00000      -355.836       16.0500      0.500000       5.00000       4.00000       1.09593       0.00000       0.00000       0.00000       0.00000    
      315   315.000       9.05350       9.05350       9.05350      0.508818      0.178384E-01  0.697448E-02  -159.702      -16.0656      -68.5638       59.1797       0.00000      -356.015       16.0500      0.500000       5.00000       4.00000       1.10368       0.00000       0.00000       0.00000       0.00000    
      316   316.000       8.92324       8.92324       8.92324       1.01392      0.355554E-01  0.588464E-02  -91.1621      -12.7100      -47.7061       28.1301       0.00000      -355.358       16.0500      0.500000       5.00000       4.00000       1.07524       0.00000       0.00000       0.00000       0.00000    
      317   317.000       8.84108       8.84108       8.84108      0.914664      0.320798E-01  0.648920E-02  -128.680      -13.2629      -61.4406       43.3649       0.00000      -354.944       16.0500      0.500000       5.00000       4.00000       1.05729       0.00000       0.00000       0.00000       0.00000    
      318   318.000       8.73037       8.73037       8.73037      0.425917      0.149413E-01  0.577419E-02  -96.5588      -6.39855      -48.4759       35.6023       0.00000      -354.387       16.0500      0.500000       5.00000       4.00000       1.03311       0.00000       0.00000       0.00000       0.00000    
      319   319.000       8.65092       8.65092       8.65092      0.489878      0.171877E-01  0.367044E-02  -43.7408       8.40907      -20.1198       30.5153       0.00000      -353.987       16.0500      0.500000       5.00000       4.00000       1.01576       0.00000       0.00000       0.00000       0.00000    
      320   320.000       8.63266       8.63266       8.63266      0.234461      0.822648E-02   0.00000      -4.49928       9.92344       7.56096       11.8563       0.00000      -353.896       16.0500      0.500000       5.00000       4.00000       1.01177       0.00000       0.00000       0.00000       0.00000    
      321   321.000       8.64080       8.64080       8.64080      0.573332      0.201161E-01  0.684005E-02  -142.386      -32.1959      -59.4291       36.0225       0.00000      -353.937       16.0500      0.500000       5.00000       4.00000       1.01355       0.00000       0.00000       0.00000       0.00000    
      322   322.000       8.50317       8.50317       8.50317      0.697896      0.244930E-01  0.790467E-02  -221.386      -50.0541      -89.6774       51.4950       0.00000      -353.246       16.0500      0.500000       5.00000       4.00000      0.983493       0.00000       0.00000       0.00000       0.00000    
      323   323.000       8.28416       8.28416       8.28416       1.25981      0.442321E-01  0.623955E-02  -125.553      -16.5855      -54.0313       39.3668       0.00000      -352.148       16.0500      0.500000       5.00000       4.00000      0.935661       0.00000       0.00000       0.00000       0.00000    
      324   324.000       8.17250       8.17250       8.17250      0.710355      0.249461E-01  0.791792E-02  -231.056      -52.8141      -102.215       45.5319       0.00000      -351.590       16.0500      0.500000       5.00000       4.00000      0.911273       0.00000       0.00000       0.00000       0.00000    
      325   325.000       7.93354       7.93354       7.93354      0.223240      0.784327E-02  0.766642E-02  -227.759      -56.8045      -82.2763       49.9591       0.00000      -350.397       16.0500      0.500000       5.00000       4.00000      0.859085       0.00000       0.00000       0.00000       0.00000    
      326   326.000       7.70455       7.70455       7.70455      0.188485      0.662510E-02  0.658869E-02  -155.410      -38.7036      -58.5448       35.8916       0.00000      -349.256       16.0500      0.500000       5.00000       4.00000      0.809074       0.00000       0.00000       0.00000       0.00000    
      327   327.000       7.55033       7.55033       7.55033      0.185179      0.651082E-02  0.521087E-02  -91.2941      -16.6894      -30.3198       31.2316       0.00000      -348.490       16.0500      0.500000       5.00000       4.00000      0.775391       0.00000       0.00000       0.00000       0.00000    
      328   328.000       7.47235       7.47235       7.47235      0.974197E-01  0.342576E-02  0.512183E-02  -88.2325      -17.0232      -24.9216       29.8655       0.00000      -348.103       16.0500      0.500000       5.00000       4.00000      0.758361       0.00000       0.00000       0.00000       0.00000    
      329   329.000       7.39657       7.39657       7.39657      0.269033      0.946189E-02  0.578955E-02  -125.619      -18.6202      -47.3970       38.7734       0.00000      -347.727       16.0500      0.500000       5.00000       4.00000      0.741811       0.00000       0.00000       0.00000       0.00000    
      330   330.000       7.28431       7.28431       7.28431      0.269368      0.947571E-02  0.396275E-02  -53.3009       1.01622      -22.4868       26.2032       0.00000      -347.170       16.0500      0.500000       5.00000       4.00000      0.717293       0.00000       0.00000       0.00000       0.00000    
      331   331.000       7.24866       7.24866       7.24866      0.187199      0.658564E-02  0.233493E-02  -28.8872       5.22498      -3.11219       25.8860       0.00000      -346.994       16.0500      0.500000       5.00000       4.00000      0.709506       0.00000       0.00000       0.00000       0.00000    
      332   332.000       7.24390       7.24390       7.24390      0.725979      0.255402E-01  0.380660E-02  -45.1098       5.08292      -29.2220       20.3972       0.00000      -346.970       16.0500      0.500000       5.00000       4.00000      0.708468       0.00000       0.00000       0.00000       0.00000    
      333   333.000       7.21132       7.21132       7.21132      0.346492      0.121905E-01  0.494820E-02  -91.1320       1.28956      -41.2466       34.9997       0.00000      -346.809       16.0500      0.500000       5.00000       4.00000      0.701352       0.00000       0.00000       0.00000       0.00000    
      334   334.000       7.13847       7.13847       7.13847       0.00000      0.842542E-04  0.266910E-02  -36.2674      0.388701E-01  0.146490E-01   30.4060       0.00000      -346.449       16.0500      0.500000       5.00000       4.00000      0.685442       0.00000       0.00000       0.00000       0.00000    
      335   335.000       7.13008       7.13008       7.13008      0.383343      0.134891E-01   0.00000       10.8186       30.1805      0.841254       21.5617       0.00000      -346.407       16.0500      0.500000       5.00000       4.00000      0.683610       0.00000       0.00000       0.00000       0.00000    
      336   336.000       7.17071       7.17071       7.17071      0.526426      0.185224E-01   0.00000       62.0429       45.5752       33.9184       21.3681       0.00000      -346.608       16.0500      0.500000       5.00000       4.00000      0.692483       0.00000       0.00000       0.00000       0.00000    
      337   337.000       7.27673       7.27673       7.27673      0.467253      0.164371E-01  0.497192E-02  -97.8970       11.2770      -39.3517       43.1441       0.00000      -347.133       16.0500      0.500000       5.00000       4.00000      0.715638       0.00000       0.00000       0.00000       0.00000    
      338   338.000       7.20563       7.20563       7.20563       1.25425      0.441282E-01   0.00000      -4.87632       32.1401      -16.2434       22.0673       0.00000      -346.781       16.0500      0.500000       5.00000       4.00000      0.700111       0.00000       0.00000       0.00000       0.00000    
      339   339.000       7.22677       7.22677       7.22677      0.553161      0.194610E-01   0.00000      0.339905       32.7533      0.722359       26.7747       0.00000      -346.886       16.0500      0.500000       5.00000       4.00000      0.704727       0.00000       0.00000       0.00000       0.00000    
      340   340.000       7.26062       7.26062       7.26062      0.595470      0.209481E-01   0.00000       12.4467       37.6641       6.21390       26.2148       0.00000      -347.053       16.0500      0.500000       5.00000       4.00000      0.712120       0.00000       0.00000       0.00000       0.00000    
      341   341.000       7.30926       7.30926       7.30926      0.900177      0.316645E-01   0.00000       95.6637       57.7138       44.8247       13.8199       0.00000      -347.294       16.0500      0.500000       5.00000       4.00000      0.722743       0.00000       0.00000       0.00000       0.00000    
      342   342.000       7.44866       7.44866       7.44866      0.814425      0.286405E-01   0.00000       57.1293       52.8091       31.2069       25.4532       0.00000      -347.985       16.0500      0.500000       5.00000       4.00000      0.753187       0.00000       0.00000       0.00000       0.00000    
      343   343.000       7.55354       7.55354       7.55354       1.09627      0.385444E-01   0.00000       106.488       65.4841       44.9484       14.5091       0.00000      -348.506       16.0500      0.500000       5.00000       4.00000      0.776094       0.00000       0.00000       0.00000       0.00000    
      344   344.000       7.70763       7.70763       7.70763       1.08288      0.380623E-01   0.00000       59.1154       61.9526       16.0923       23.1819       0.00000      -349.271       16.0500      0.500000       5.00000       4.00000      0.809746       0.00000       0.00000       0.00000       0.00000    
      345   345.000       7.81207       7.81207       7.81207       1.06857      0.375518E-01   0.00000       167.926       75.0050       94.6826       10.3474       0.00000      -349.791       16.0500      0.500000       5.00000       4.00000      0.832557       0.00000       0.00000       0.00000       0.00000    
      346   346.000       8.03950       8.03950       8.03950       1.12607      0.395551E-01   0.00000      -11.0249       32.2429       6.70041       32.6354       0.00000      -350.925       16.0500      0.500000       5.00000       4.00000      0.882227       0.00000       0.00000       0.00000       0.00000    
      347   347.000       8.06607       8.06607       8.06607       1.38153      0.485263E-01   0.00000       25.3310       33.4600       5.34519       5.35194       0.00000      -351.058       16.0500      0.500000       5.00000       4.00000      0.888029       0.00000       0.00000       0.00000       0.00000    
      348   348.000       8.10426       8.10426       8.10426      0.921215      0.323553E-01   0.00000       5.04216       25.9488      -3.80323       9.33392       0.00000      -351.249       16.0500      0.500000       5.00000       4.00000      0.896370       0.00000       0.00000       0.00000       0.00000    
      349   349.000       8.12153       8.12153       8.12153      0.775475      0.272356E-01  0.588985E-02  -105.790      -2.77410      -49.1197       29.8745       0.00000      -351.335       16.0500      0.500000       5.00000       4.00000      0.900143       0.00000       0.00000       0.00000       0.00000    
      350   350.000       8.02308       8.02308       8.02308      0.958675      0.336761E-01  0.518027E-02  -73.0552       5.31184      -49.1079       20.0487       0.00000      -350.843       16.0500      0.500000       5.00000       4.00000      0.878640       0.00000       0.00000       0.00000       0.00000    
      351   351.000       7.95401       7.95401       7.95401       1.47339      0.517640E-01   0.00000       26.1252       26.9100       14.3744       15.8574       0.00000      -350.499       16.0500      0.500000       5.00000       4.00000      0.863557       0.00000       0.00000       0.00000       0.00000    
      352   352.000       8.00672       8.00672       8.00672       1.16725      0.410044E-01  0.647960E-02  -134.010      -21.1797      -57.2264       28.4663       0.00000      -350.762       16.0500      0.500000       5.00000       4.00000      0.875067       0.00000       0.00000       0.00000       0.00000    
      353   353.000       7.87032       7.87032       7.87032       1.36274      0.478842E-01   0.00000      -4.42927       19.8149      -6.74772       5.30947       0.00000      -350.081       16.0500      0.500000       5.00000       4.00000      0.845277       0.00000       0.00000       0.00000       0.00000    
      354   354.000       7.87036       7.87036       7.87036       1.35937      0.477656E-01  0.383296E-02  -43.3865       13.3444      -22.9464       22.9114       0.00000      -350.082       16.0500      0.500000       5.00000       4.00000      0.845287       0.00000       0.00000       0.00000       0.00000    
      355   355.000       7.84304       7.84304       7.84304       1.28198      0.450486E-01  0.615145E-02  -121.715      -17.1126      -51.6243       27.9010       0.00000      -349.946       16.0500      0.500000       5.00000       4.00000      0.839319       0.00000       0.00000       0.00000       0.00000    
      356   356.000       7.72172       7.72172       7.72172       1.49247      0.524575E-01  0.315702E-02  -36.3073       14.2443      -10.2749       26.0293       0.00000      -349.342       16.0500      0.500000       5.00000       4.00000      0.812823       0.00000       0.00000       0.00000       0.00000    
      357   357.000       7.70750       7.70750       7.70750       1.46583      0.515224E-01  0.533843E-02  -80.8442      -12.6339      -42.3561       17.0649       0.00000      -349.271       16.0500      0.500000       5.00000       4.00000      0.809719       0.00000       0.00000       0.00000       0.00000    
      358   358.000       7.62472       7.62472       7.62472      0.358843      0.126150E-01  0.626687E-02  -138.441      -10.8820      -64.6694       33.6008       0.00000      -348.859       16.0500      0.500000       5.00000       4.00000      0.791638       0.00000       0.00000       0.00000       0.00000    
      359   359.000       7.48933       7.48933       7.48933      0.806114      0.283460E-01  0.489914E-02  -77.9418      -2.36690      -29.2451       27.2688       0.00000      -348.187       16.0500      0.500000       5.00000       4.00000      0.762070       0.00000       0.00000       0.00000       0.00000    
      360   360.000       7.42340       7.42340       7.42340       1.80927      0.636288E-01  0.314315E-02  -31.4339       5.82643      -11.7933       19.3192       0.00000      -347.860       16.0500      0.500000       5.00000       4.00000      0.747672       0.00000       0.00000       0.00000       0.00000    
      361   361.000       7.40692       7.40692       7.40692      0.474142      0.166753E-01  0.559980E-02  -109.569      -11.8287      -42.5555       30.6749       0.00000      -347.778       16.0500      0.500000       5.00000       4.00000      0.744071       0.00000       0.00000       0.00000       0.00000    
      362   362.000       7.30485       7.30485       7.30485      0.812898      0.285947E-01  0.239963E-02  -23.0426       13.7125      -14.7833       18.7061       0.00000      -347.272       16.0500      0.500000       5.00000       4.00000      0.721778       0.00000       0.00000       0.00000       0.00000    
      363   363.000       7.29836       7.29836       7.29836      0.604674      0.212704E-01  0.353954E-02  -52.7386       21.3205      -16.3124       35.6834       0.00000      -347.240       16.0500      0.500000       5.00000       4.00000      0.720362       0.00000       0.00000       0.00000       0.00000    
      364   364.000       7.27558       7.27558       7.27558       1.01041      0.355443E-01  0.399406E-02  -54.4755       12.1665      -28.0592       26.6215       0.00000      -347.127       16.0500      0.500000       5.00000       4.00000      0.715387       0.00000       0.00000       0.00000       0.00000    
